,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-04-02,0,0,1,0,0,0,0,0,60.67738,0.16876459,0.2409,0.0282,0.375,14.0,-1.1789757797002556,0.0813497464290686,0.010700000000000015,0.1394,-5.0,-0.2127,0.02910942017771441,40.9810886226203,-0.40575025890493066,-0.2096049839079729,-0.19614527499695775,61.72882120000001
2015-04-03,0,0,0,0,0,0,0,0,60.67738,0.0,0.0119,0.0073,0.0,5.0,-1.6701567550259093,-0.8301001341919326,-0.229,-0.0209,-9.0,-0.004600000000000001,-0.9114498806210012,40.9810886226203,-0.4245254636340192,-0.2525890798531822,-0.17193638378083703,61.63379560000002
2015-04-06,0,0,0,0,0,0,0,0,60.593735,-0.13785362,0.0119,0.0022,0.4583,3.0,-0.9907787058457797,-0.8277699368733537,0.0,-0.0051,-2.0,-0.0097,0.002330197318578975,40.36683420279534,-0.4410700204601241,-0.29028526797457055,-0.15078475248555356,61.51042450000001
2015-04-07,0,1,1,0,0,0,0,0,61.151325,0.92025995,0.1953,0.0465,0.5833,5.0,-0.7906644752935179,-0.17086808058870542,0.1834,0.0443,2.0,-0.1488,0.6569018562846483,46.16016339232193,-0.4045257271420013,-0.3131333598080567,-0.09139236733394462,61.487188400000015
2015-04-08,0,0,1,0,1,0,0,0,61.801884,1.0638237,0.739,0.2196,0.75,4.0,-0.5556720115252965,2.173668329770546,0.5437,0.17309999999999998,-1.0,-0.5194,2.3445364103592516,52.01725271929426,-0.319387734062083,-0.31438423465886195,-0.0050034994032210345,61.501708850000014
2015-04-09,0,0,1,0,0,0,0,0,61.74613,-0.09022355,0.2989,0.0832,0.5833,3.0,-0.768278653037962,0.28732137735352337,-0.4401,-0.1364,-1.0,-0.2157,-1.8863469524170227,51.50016908335397,-0.2534920445087323,-0.302205796628836,0.048713752120103704,61.45733220000001
2015-04-10,0,0,1,0,0,0,0,0,61.65319,-0.15051961,0.2989,0.0832,0.7083,1.0,-0.5866441638095299,0.28551647890135373,0.0,0.0,-2.0,-0.2157,-0.0018048984521696343,50.59724431206213,-0.206389586374236,-0.283042554577916,0.07665296820368,61.46116555000001
2015-04-13,0,1,1,0,0,0,0,0,60.974773,-1.1003852,0.2989,-0.02,0.625,4.0,-0.7155938661514367,0.2837139096817055,0.0,-0.1032,3.0,-0.3189,-0.0018025692196482201,44.46846741534697,-0.22125266804808064,-0.27068457727194895,0.04943190922386831,61.38472645
2015-04-14,0,0,0,0,0,0,0,0,60.90043,-0.12193322,0.2623,0.2414,1.5833,2.0,0.6215914505527371,0.10527832596208615,-0.03660000000000002,0.2614,-2.0,-0.020899999999999974,-0.17843558371961937,43.841762648521936,-0.23630663040737687,-0.2638089878990345,0.027502357491657636,61.3570791
2015-04-15,0,1,1,0,0,0,0,0,61.039825,0.22890568,0.1381,0.0111,1.2917,35.0,0.20977338023976774,-0.4275793525735755,-0.12419999999999998,-0.2303,33.0,-0.127,-0.5328576785356617,45.39568598454964,-0.23428826324833807,-0.2579048429688952,0.02361657972055714,61.299575000000004
2015-04-16,0,0,0,0,0,0,0,0,61.011948,-0.04567504,0.0362,0.0269,0.75,17.0,-0.5299891161808586,-0.8570622739462531,-0.10189999999999999,0.0158,-18.0,-0.009300000000000003,-0.42948292137267763,45.12675936662939,-0.23226077600694595,-0.25277602957650536,0.02051525356955941,61.24567340000001
2015-04-17,0,0,1,0,0,0,0,0,59.96176,-1.721257,0.234,0.1814,1.5,6.0,0.5235520902621374,-0.028997306317530325,0.1978,0.1545,-11.0,-0.05260000000000001,0.8280649676287228,36.382590679750884,-0.3118011233134652,-0.26458104832389734,-0.04722007498956787,61.11138040000001
2015-04-20,0,0,1,0,0,0,0,0,60.147655,0.30999184,0.234,0.0103,0.8333,4.0,-0.3890323214931339,-0.04390282248577053,0.0,-0.1711,-2.0,-0.2237,-0.014905516168240204,38.64876357175181,-0.3557365393135754,-0.28281214652183295,-0.07292439279174245,61.001716650000006
