,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,price,return,news_sent,twit_sent,news_heat,neutral_news,news_heat_z,news_sent_z,delta_news,delta_twit,delta_ntr,gap,z_diff,rsi,macd,macd_signal,macd_hist,sma_20
2015-03-31,0,1,0,0,0,0,0,0,59.527084,-1.3914943,0.0276,0.002,1.167,46.0,-0.3579100821582111,-0.3587469730061035,-0.15810000000000002,-0.020700000000000003,21.0,-0.025599999999999998,-0.8776623789980057,40.120122966431715,-0.985764949285489,-0.5897569891729962,-0.39600796011249273,61.95404500000002
2015-04-01,0,0,1,0,1,0,0,0,59.01708,-0.8567631,0.1048,0.001,1.042,40.0,-0.5151789969360973,0.07044385060372675,0.0772,-0.001,-6.0,-0.1038,0.42919082360983024,38.56595242750411,-1.0589833382950715,-0.6836022589974113,-0.3753810792976602,61.54940280000002
2015-04-02,0,1,0,0,0,0,0,0,59.15422,0.23237467,0.0214,0.0023,1.5,43.0,0.15078431411400198,-0.394296744980092,-0.0834,0.0013,3.0,-0.0191,-0.46474059558381875,39.24746840646993,-1.0933400437778502,-0.7655498159534991,-0.3277902278243511,61.16676030000001
2015-04-03,0,1,1,0,0,0,0,0,59.15422,0.0,-0.0454,0.0006,1.75,108.0,0.49896685022258336,-0.7558470378795621,-0.0668,-0.0017000000000000001,65.0,0.046000000000000006,-0.3615502928994701,39.247468406469935,-1.1077979749250062,-0.8339994477478005,-0.27379852717720565,60.880760300000006
2015-04-06,0,0,1,0,0,0,0,0,60.32995,1.9875646,0.0101,0.056,0.792,18.0,-0.8814642267483974,-0.44228847461212906,0.0555,0.0554,-90.0,0.0459,0.31355856326743303,45.2828308396711,-1.012710508160815,-0.8697416598304034,-0.14296884833041157,60.71418980000001
2015-04-07,0,1,0,0,0,0,0,0,60.494225,0.27229786,0.0125,0.004,1.542,33.0,0.2728680999678054,-0.4209620780966189,0.002400000000000001,-0.052000000000000005,15.0,-0.0085,0.02132639651551016,46.08870512461228,-0.9135663617425891,-0.8785066002128405,-0.035059761529748545,60.63133255
2015-04-08,0,0,0,0,0,0,0,0,63.04994,4.2247176,0.0197,0.0009,1.875,109.0,0.783250485041457,-0.3740672525258658,0.007199999999999998,-0.0031000000000000003,76.0,-0.018799999999999997,0.046894825570753085,56.75877562821927,-0.6216036104263978,-0.827126002255552,0.20552239182915422,60.63961835000001
2015-04-09,0,0,1,0,1,0,0,1,62.785652,-0.41916966,0.1101,0.0035,2.25,68.0,1.3128638198965394,0.148373252798084,0.09040000000000001,0.0026,-41.0,-0.1066,0.5224405053239498,55.53471817093589,-0.40685686668378196,-0.7430721751411979,0.336215308457416,60.57661845000001
2015-04-10,1,1,1,0,0,0,0,0,64.93851,3.4289002,0.1457,0.0133,2.125,114.0,1.1011291224686262,0.3535186313664516,0.03559999999999999,0.0098,46.0,-0.1324,0.20514537856836762,62.60867307896848,-0.06223348777793092,-0.6069044376685445,0.5446709498906136,60.6921181
2015-04-13,1,0,1,0,0,0,0,0,67.81136,4.423964,0.3178,0.0362,2.542,15.0,1.6524653792327164,1.3036289167298605,0.17210000000000003,0.022900000000000004,-99.0,-0.2816,0.9501102853634089,69.56652303742445,0.43765301692355507,-0.39799294675012453,0.8356459636736796,61.0686176
2015-04-14,1,1,1,0,0,0,0,0,68.38707,0.8489847,0.676,0.0694,2.125,63.0,1.1097748063028143,3.005054462492906,0.3582,0.0332,48.0,-0.6066,1.7014255457630456,70.74150622499305,0.8702400731207405,-0.14434634277595154,1.014586415896692,61.4985456
2015-04-15,0,1,1,0,0,0,0,0,67.92279,-0.6788969,0.4752,0.0094,2.75,84.0,2.236101016901255,1.9524210945868312,-0.20080000000000003,-0.060000000000000005,21.0,-0.4658,-1.0526333679060749,68.44645733859959,1.1622077089091931,0.11696446756107737,1.0452432413481159,61.8724025
2015-04-16,1,1,1,0,0,0,0,0,80.292786,18.211853,0.4911,0.3195,3.042,166.0,2.6306689210581227,2.212495177674302,0.01589999999999997,0.3101,82.0,-0.17159999999999997,0.2600740830874708,83.6584326740461,2.364493056505168,0.5664701853498956,1.7980228711552724,62.84983055
2015-04-17,1,0,1,0,0,0,0,0,81.64992,1.6902328,0.7632,0.1108,2.292,120.0,1.4120589076191907,3.3227336488184975,0.2721,-0.2087,-46.0,-0.6524,1.1102384711441955,84.53909660157952,3.3877701230660477,1.130730172893126,2.2570399501729215,63.87307955
