,rsi,macd_signal,macd_hist,sma_20,MSFT US Equity_news_heat,AAPL US Equity_news_heat,GOOGL US Equity_news_heat,return
2021-07-13,1.6361137350890929,0.9186541109575379,0.37847413417938586,0.12784232108880164,-0.330798174831146,-0.08429072365285947,1.6453214093586328,0.011967179344831047
2021-07-14,1.8260577767811508,0.952892519148972,0.38937699550705657,0.13744186502547498,0.28571439394233006,1.4601552076367963,-0.579717506086745,0.013215994806086151
2021-07-15,1.2047124930261266,0.9736794491616155,0.2298643713488658,0.14660424079430825,0.15992719477192313,-0.6011209668045837,-0.9478259272255838,-0.005952111068550092
2021-07-16,0.5598213911369706,0.9708942360046803,-0.049662857111475806,0.15297590164808947,-0.6030782849695577,0.08005222647214065,-1.1949124016886399,-0.020420461266570378
2021-07-19,-0.1786528543663399,0.9352287100374731,-0.43956981824964997,0.15866936440838447,1.1430602730616162,-0.24435194174395145,-1.0159007722307114,-0.00993835308536406
2021-07-20,0.3705920705255064,0.8941667816606046,-0.5035623622613508,0.16496774330419972,0.18516228102524562,1.190783889385934,0.11994062313262326,-0.007709351457527047
2021-07-21,0.6779420726417594,0.8597765251212546,-0.42444719973572703,0.1713995775200605,-1.2968490408878208,0.5121293620115085,-0.7738568788791462,0.007905193327055082
2021-07-22,0.8952514569794231,0.8369147634222859,-0.2877380262054213,0.17897007905218085,-0.82320588351777,-0.6798292762514228,-1.0814543266800938,0.028077156581178375
2021-07-23,1.1644369225323752,0.831025571985916,-0.08647098437464464,0.18708326243410958,-1.577282025046537,-0.8241488324531469,-0.6124942833114361,0.04189451798084165
2021-07-26,1.1338765486903566,0.8328368697352018,0.004844276370635042,0.1952765414398882,-1.055109855650866,0.24099497762903713,-0.5444194383063083,0.016951420072333523
2021-07-27,0.5906594782655813,0.8259443694276324,-0.09836859360086105,0.20081875764144236,0.5059714031892771,2.1570700628028883,0.8334658504085913,0.005991350001405937
2021-07-28,0.5223454781897225,0.8099111327987826,-0.20676283979192597,0.20524008374554395,0.9965673620936115,2.9301745615135206,2.346240183855874,0.003267721730277451
2021-07-29,0.6840532056940465,0.7916209391299599,-0.23352667461165522,0.21043534976271208,-1.091991904790337,0.43946585073018685,1.3717613840602496,-0.007248228178592386
2021-07-30,0.6439925909175029,0.7695709521174364,-0.27811170047831973,0.2153192620927732,-1.0416511429824273,-0.4944554658422274,-0.5708929891416358,-0.010295350882366772
2021-08-02,0.4180882407760749,0.739745261000636,-0.37031888766362725,0.21797918546662295,-1.1278386683399284,-0.7638267840930895,0.34937806370546104,0.005556389430621422
2021-08-03,0.6715780269451659,0.7113939684104538,-0.3528349223395281,0.22100385026355357,-0.12852925270836207,0.0616659653853591,0.1829728870262598,0.008835615428087529
2021-08-04,0.7496291246449788,0.6853573203297009,-0.3253870080817057,0.22357480342403982,-0.7414183219172584,0.2514474411235776,-0.6251007360901635,0.009706964577166577
2021-08-05,0.9593717594595613,0.6660854080381221,-0.24516825865315617,0.22817405593498008,-0.5643844860477969,0.27247830140777296,-0.4423071707986168,0.00951768057980984
2021-08-06,0.8960405226902955,0.6488244569848738,-0.22132153341278168,0.2314300488946126,-1.1647207174793996,0.43165798643306014,-0.9251343122238745,0.00987908266765647
2021-08-09,0.6478021403625764,0.6277980032151835,-0.2659742631418852,0.23413444335525552,-1.044239356957127,-0.47266900578734217,-1.4041795178155139,-0.0037705311537523656
2021-08-10,0.13342943844725855,0.5951285925338592,-0.4040407704246174,0.23529979051961292,-0.8646173071129657,0.5531836162189797,0.08212126479644115,-0.005644116103792118
2021-08-11,0.1402360344609744,0.5549035123607491,-0.4936387054535765,0.23548659151596676,-1.0972977434384716,-0.22420261452556062,-0.10823617216234192,-0.005419559567618859
2021-08-12,0.43638767631613706,0.5165192099376653,-0.47181007922410595,0.2375771672117981,-0.9302285313716039,-0.6387750220439514,-0.47634459330118073,0.0008392768968552566
2021-08-13,0.6954786834599692,0.4855607610760977,-0.3837515497102575,0.24174938793439182,-0.7890414590517335,-0.7367511256433767,-1.0171614175085844,0.008615878765726892
2021-08-16,0.8968072253879054,0.46417689740354556,-0.27021256251299186,0.2483858003654124,-1.5196942641094677,-0.32482331732239966,-0.27590199411941574,0.007503993920294327
2021-08-17,0.2570881945243898,0.4385749173265698,-0.32023255345608487,0.2519175084552074,-0.9751340438326441,-0.2820059969833192,0.48678839899358917,-0.0065243421238661
2021-08-18,-0.5856320984757674,0.3941902709601271,-0.542964386247851,0.2522644446197051,-1.3399428035665715,-0.556540580333894,-0.27212005828579766,-0.002530041107161596
2021-08-19,-0.09083975222834109,0.34969561825124895,-0.544268882313095,0.25294053972989344,-0.5087378855917526,-0.12194477889222734,-0.14101294938703307,0.004839157571109087
2021-08-20,0.45226568383047616,0.32051818810611066,-0.3626315682958404,0.25402586136984523,-0.32626880037542133,0.10284615288794526,-0.7347768752650914,0.013231529290628208
2021-08-23,0.8977638166473272,0.31581223514352363,-0.07243970309467093,0.25697041652303815,-0.8978758566878572,-0.4323703513505607,-0.7335162299872187,0.02053122727330714
2021-08-24,0.8267128907367909,0.32388109363066553,0.07904875567451874,0.261053695072045,0.29024376839805466,0.37738073623852,0.1464141739679506,0.03421547545206338
2021-08-25,0.7891840661942167,0.33736969214843227,0.14331804586325675,0.2652259438344159,0.5715826274479155,0.8068132725804741,0.7918645562387912,0.017755106663576825
2021-08-26,0.37973570674417095,0.3447111149126242,0.07042255270025241,0.2678859092679317,1.2366242082470114,1.8370735599158194,-0.3212852241228343,0.014511309983633147
2021-08-27,0.7530843135051878,0.3574108985119623,0.13396398559261147,0.2719780764263421,-0.17343476516940237,1.7426235885796124,-1.2907214428069678,0.012361218271129903
2021-08-30,1.1108865148439455,0.3837728693245978,0.29597527573987026,0.2780718210274426,-0.678524722332055,2.0355444330169687,-0.4801265291347989,0.008186914698860015
2021-08-31,0.7691398982985053,0.40948040803638097,0.2882147768301739,0.2825465208476292,1.0918136363625615,1.973459318525302,1.752476257977816,0.009016906775259459
2021-09-01,0.7782633066856447,0.4320299485423084,0.25076606121636297,0.28678103193548804,0.7224755021729097,1.6481736172434052,2.028557573831945,0.014313862037746095
2021-09-02,0.7037767212119286,0.4484168749785548,0.17768749476713963,0.2901081618101232,-0.43950316176853477,2.561190006826739,0.2775212828667152,0.008607601552711674
2021-09-03,0.8632858422191234,0.46294760674999175,0.15567604903628796,0.2941113587551701,-1.0416511429824273,1.0823553222919682,-1.2289498241912038,-0.0018783382716109909
2021-09-07,0.8736068270164506,0.4740312592586977,0.11479930288459128,0.2985949331648708,-0.8186765090620454,1.6105195620040373,-1.1722207866869307,-0.00044076825619354665
2021-09-08,0.569441419146877,0.4760289816278124,0.007054968751156963,0.3035233306016139,0.5526886654326073,1.0753030577655316,-0.6213188002565453,-0.004467966005809565
2021-09-09,0.2808004649673878,0.4659524026196391,-0.1361265814077598,0.3079001996388107,1.6463384804419792,-0.09398758737671009,0.048083842293877126,-0.013230005367420028
2021-09-10,-0.38449279664303726,0.43549897688595446,-0.37776279789291417,0.31010641137621503,-0.07197677736117285,1.9340421971543251,-0.4851691102462899,-0.0168171946328729
2021-09-13,-0.36544141453368073,0.3924846468961105,-0.5267146657150662,0.3116098621752221,-0.40533873730249836,2.4920526278086355,-0.42339749163052576,-0.01831874998702343
2021-09-14,-0.44983110553013234,0.3407195571584326,-0.6304844248598841,0.312312665173286,-0.40533873730249836,2.4920526278086355,-0.42339749163052576,-0.005919697362481768
2021-09-15,0.07929317948359445,0.29475557274427744,-0.5616927633878989,0.3153818150768986,-0.40533873730249836,2.4920526278086355,-0.42339749163052576,-0.0015807539938521575
2021-09-16,0.11184812679582748,0.25406734809396797,-0.49913084467727314,0.3204258205154375,1.2266595844444177,0.8575643905117959,0.4376232331565526,-0.007342261662501293
2021-09-17,-0.8845267616413568,0.19932278894197322,-0.6658160797575674,0.3219559231227651,-0.34153926282614994,1.1619451648046122,0.5258684026076439,-0.025733669959162375
2021-09-20,-1.673043875032023,0.11652154021388579,-0.9985227250785892,0.31920531910913635,-1.0622274440812902,-0.3274679165198135,-1.2289498241912038,-0.024104481490180185
2021-09-21,-1.6478210007741658,0.019891188987786846,-1.1625133586647602,0.3147200623127978,-0.6721835980940406,0.05826576641725547,0.2674361206437333,-0.019310827363990923
2021-09-22,-0.8427916636481921,-0.06569725408864859,-1.031574310832553,0.3122574548517878,1.5745155426440618,0.4858093033324856,-0.2683381224521793,-0.006740141540178435
2021-09-23,-0.20820331263491706,-0.12518659519877492,-0.7220814664414914,0.3117196238834515,1.2248478346621279,0.7901900776253018,0.3468567731497155,0.009683999693887557
2021-09-24,-0.17701057790045163,-0.16486217403233902,-0.48712251448300875,0.31216053536156013,-0.5832784480631048,0.19112539276352006,-0.18009295300108777,0.018440400493043407
2021-09-27,-0.6518471142922108,-0.2016629774147446,-0.45303235948406767,0.30990357162724796,-0.7414183219172584,-0.32394178425659503,1.705832382696524,-0.0121356828623006
2021-09-28,-1.6940843777162318,-0.2690430899280407,-0.8156531643933667,0.30203497922268185,0.9822027745340282,-0.7629452510272848,0.8700245634669008,-0.02672596244933001
2021-09-29,-1.728482226836377,-0.3536110856016127,-1.0194734665325706,0.29474428662820973,0.26242046817003245,-0.514604793060618,1.3137717012781034,-0.04648761326877093
2021-09-30,-1.9235905865347862,-0.4524594163072148,-1.1888149830960746,0.2864555742404004,-0.2561282016610589,-1.0690890914517102,0.3229045128701337,-0.03279968244770659
2021-10-01,-1.2058588513895967,-0.5381731824443603,-1.0330604382317643,0.280323162786407,-1.2681198657686539,-1.5220711539801586,-0.7650323619340371,-0.045943697112516
2021-10-04,-1.82918455352189,-0.6366463274623818,-1.1843658918678008,0.2705023149074165,0.6164881399089558,-1.2763752952109055,-0.7625110713782917,-0.0027893332553294847
2021-10-05,-1.2573801630531558,-0.7216661534452575,-1.02483143815125,0.26252624603647023,2.399508747079601,-1.0261458378175148,0.009003838679822435,0.004986662276197373
2021-10-06,-1.0123662868326873,-0.7856685102192159,-0.7755984823290055,0.2559662139588072,0.4996302789512629,-1.3409790756048712,1.6768375413054517,0.021497235460155473
2021-10-07,-0.682489824686974,-0.8219113134597881,-0.4464153865594979,0.2511697016145816,0.3342434059679501,-1.209882515390216,0.22961676230755118,0.002573156592941883
2021-10-08,-0.8033424452504271,-0.8419578235083822,-0.25435372654347116,0.24725302140238523,-0.5896195723011192,-0.7988362401350434,0.26491483008798783,0.02066725963806082
2021-10-11,-0.9813023228120991,-0.8558552216322916,-0.1814352735443465,0.24254326412911706,-0.7450418214818381,-1.3402234758341813,-0.12336391549681476,0.0011318446007952954
2021-10-12,-1.1441773873264665,-0.8697480727162354,-0.18138135305565267,0.23731631316360263,-0.2624693258990731,0.3214663532074855,0.7313535829008998,0.0007275357718097286
2021-10-13,-0.8880405232016174,-0.8748875708625521,-0.07758084290314943,0.23169049636603697,-0.5293141866906155,0.9502512957163938,-0.5103820158037446,0.014030024053444112
2021-10-14,-0.0822387302876178,-0.8478285158079789,0.3042415595796739,0.22902353500808573,1.5116219430588578,-0.6580428161965376,-0.9163097952787653,0.025993706971993102
2021-10-15,0.16355780460070832,-0.7916686502154915,0.6493297790552243,0.22965002775223536,0.6883110777068732,-0.9518451936996987,-1.0234646438979478,0.04043154464157639
2021-10-18,0.4102176216780713,-0.7094116613812128,0.9587991589960503,0.23397214912425948,0.5517827905414625,1.8317843615209914,-0.8255433352719285,0.05620636640769572
2021-10-19,0.6803652236233855,-0.6027212141520089,1.248540183293274,0.2396310808988135,1.1880951962213913,1.0604429289419683,1.9087962724340346,0.04687311650362758
2021-10-20,0.5528087898577443,-0.48895052216603574,1.3325003552404187,0.2430353622206818,0.3091377304133626,-0.6318486908126296,1.346548478502795,0.027736603522486414
2021-10-21,0.663709749895077,-0.3718437960061863,1.3720602874860415,0.24513854179640804,-0.07456499133587259,-0.9265326013815952,0.30147354314629704,0.016035068823565313
2021-10-22,0.4911267977747057,-0.26276565132079643,1.2768543865257913,0.2466535309637724,-0.5850901978453946,-0.8364902953744113,0.12372255896624132,0.010812121294592858
2021-10-25,0.5959298533533819,-0.1607566733865514,1.19302558168374,0.24998649311208557,0.9121915865184,-0.25316727240199727,0.2989522525905516,0.003715494310742251
2021-10-26,0.687920860162045,-0.06559455009548873,1.1118330363852043,0.25781982549670057,1.78390205319727,-0.5950761686390664,0.8259019787413548,0.005620519879957486
2021-10-27,0.6365112540378821,0.018640161636122452,0.9822517316440632,0.26569774112721795,2.785929093502271,-0.47355053885314685,1.9403124043808528,0.011826748720880298
2021-10-28,0.9694083528681048,0.1026344420153788,0.9794006073710084,0.27596395880890745,-0.046741691107850376,0.5523020831531752,0.41367097287697047,0.019695500778905695
2021-10-29,1.1017598410774119,0.18618019926116847,0.9740818534716977,0.28483999237198254,1.3642231571997083,1.3061387877112214,-0.8179794636046921,0.014849284395986873
2021-11-01,1.0021431768768834,0.26210450758601694,0.8837038815411625,0.29663012989010595,-0.1833993889719964,-0.32129718505918126,-1.3701420953129502,0.02089358211651282
2021-11-02,1.2795154491682357,0.3384108988468959,0.8882347629032106,0.30780539715176863,1.1206722221804635,0.1999407234215659,-0.5822387966424905,0.027756635736057245
2021-11-03,1.4482459535912013,0.4164465787947347,0.9087413104155118,0.31895387240622425,1.123389846853898,-1.0830676872094689,-0.7385588110987097,0.033449390309627125
2021-11-04,1.8332121554790284,0.5086907100633046,1.0772304032326343,0.3311539514684318,-0.09708245291576036,-1.0008332454994113,0.15775998146880535,0.0343591421263818
2021-11-05,1.9439646565876152,0.6094417078612404,1.1781079860102806,0.34462842438890545,-0.9031816953359917,-1.4538153080278597,-0.5734142796973812,0.041478136113036745
2021-11-08,2.0551669312817875,0.714745661344805,1.2320986255100883,0.35965351101379966,-0.6254663358507104,-1.490587830201423,0.11489804202113231,0.028148002901790203
2021-11-09,1.7419828031370972,0.8098907918687998,1.1116315298421564,0.3747588194415409,-0.3828212757226106,-0.021324076095388132,-0.470041366911817,0.005316272812606826
2021-11-10,0.6654777482875442,0.8706685196773348,0.704090104299195,0.3865846656160521,0.6695465263903002,0.4753568398379454,1.5961562435215966,-0.005534706627328023
2021-11-11,0.8158708387703958,0.9096654586321743,0.44580542063026074,0.3960577922167809,-0.9706046693769197,-1.2553444349267102,-0.7410801016544551,0.0013764131114977207
2021-11-12,1.171831398715193,0.9449910142011816,0.40226879287969347,0.4062170942276367,-1.247414153971056,-1.0156933743229746,-0.8028517202702192,-0.005000485129379673
2021-11-15,1.1088351573145996,0.9719910840981584,0.3035420916736545,0.41504857258458655,-0.00364792842909999,-1.2037117839295837,-0.9768207686166567,0.009624304005452888
2021-11-16,1.3982900656570294,1.0023922233342986,0.34387323506348233,0.42405828578592575,0.441266053821784,-1.0017147785652158,0.6569755115064084,0.02346047673276752
2021-11-17,1.201106606869892,1.0265140564093433,0.26941089045451616,0.43300559646288994,0.3576667424389827,0.5505390170215659,-0.04268261771295962,0.028856557871245192
2021-11-18,1.4707061743496326,1.0547545311780153,0.3182512733318221,0.44290645584639826,0.41331334289502686,0.5418496196586351,0.26995741119947875,0.0239076232988209
2021-11-19,1.6490166457885942,1.0900973357419312,0.4024733378676432,0.454402470120563,-0.5491140235970684,-0.6203887609571699,-1.2239072430797129,0.013521619710375576
2021-11-22,0.9383410008744009,1.1106719129408251,0.22734621281503298,0.4637330144537364,-0.9562400818173362,-0.6326042905833192,-1.4243498422614778,0.0006510776872603596
2021-11-23,0.8024983938258765,1.1147346736606,0.031542960473917664,0.47231495281263003,-0.8655231820041105,0.4753568398379454,-0.7826813958242554,0.010986650692017763
2021-11-24,1.0298306570201137,1.1140263306865492,-0.02503455912783144,0.4821178131744848,-1.2159673541784544,0.027663975704324443,-1.251641439192913,-0.023990105837749964
2021-11-26,-0.23577594443767627,1.0756426969933837,-0.47180214917636887,0.4867073358827032,-1.5520469387932143,-0.3283494495856181,-0.030076164934232257,-0.006829590293457755
2021-11-29,0.5246001226589639,1.043124800599694,-0.4022440577290409,0.4943802947610669,-1.024568930749409,-1.0112857089939515,-1.0196827080643298,-0.004014180391271105
2021-11-30,0.1828543526144179,1.0023504710377447,-0.5001519086990918,0.5010016918913451,-0.43950316176853477,-0.9352219987445263,-0.6503136416476182,-0.015383547071796122
2021-12-01,-0.3211668542851542,0.9384141349156769,-0.7748155849186419,0.5042990154827133,-0.4745734611257162,-0.6501090186042963,-0.7221704224863641,-0.013510672499772003
2021-12-02,-0.04044459842244699,0.871722290246814,-0.8074914286696039,0.5081132103088886,-0.6937951847827835,0.726341897002026,-0.5608078269186539,-0.0051808953630493315
2021-12-03,-0.6001101685357575,0.7832763865228133,-1.065459140459723,0.5071418703636497,-1.2501317786444908,-1.087475352538492,-0.022512293266995838,-0.020218654622009113
2021-12-06,-0.30617275774545505,0.6948916439999248,-1.0647338682215037,0.5068032059334546,-0.9328167453463037,-0.67466601115171,-0.770074943045528,0.022522698509212846
2021-12-07,0.5621192844224716,0.6518609382406696,-0.5269088556707484,0.5108491495189907,-0.0027420535379548963,0.19553305809254284,0.47922452732635273,0.04146365443756106
2021-12-08,0.6596762409404252,0.6431055259227282,-0.12045969611023502,0.5162139860893633,-0.5087378855917526,1.0954523849839226,2.1810956524545455,0.020840989446297087
2021-12-09,0.2761262900902311,0.6402395164507969,-0.05062096982266074,0.5223719277605859,-0.46460883732312214,0.4071009938856465,0.7843006845715547,0.059044103468538944
2021-12-10,0.7133958915414569,0.6644259824875502,0.2701773321193104,0.5309092828735771,0.10777468318172355,-0.9667053225232618,-0.3149819977334706,0.03347331430639011
2021-12-13,0.2143120957084015,0.6828021921522394,0.201277154114997,0.5353383900158787,0.036857620274950945,0.4482811813882327,-1.1280982019613848,-0.017795397655512635
2021-12-14,-0.2671144216879634,0.673332455165132,-0.128930423339251,0.5373969583059253,-0.40352698752020844,1.2773000631298996,1.0389510307018472,0.003635228795565215
2021-12-15,0.3134111007517486,0.6778045440053091,0.0363969253511805,0.5418884259129357,-0.35590385038573347,-0.49974466423705494,0.6090709909472445,-0.01417416968792562
2021-12-16,-0.41780381103882724,0.6520257010451164,-0.32232985921260876,0.5424409497245758,-1.229426066846893,-0.4263255531850434,-0.16370456438874234,-0.040027405149566486
2021-12-17,-0.5673497722309567,0.5980352374946394,-0.6568737340416957,0.5404892830854741,-1.0658509436458699,-1.218571912753147,-0.7020000980404003,-0.03713003470402232
2021-12-20,-0.8255900387758545,0.5123052777626869,-1.03325246789333,0.5356531505359279,-1.4388125774001013,-0.82855649778217,-1.1167523944605302,0.0037250941254032277
2021-12-21,-0.2585913849036643,0.44028205434673073,-0.8707128979406126,0.536260197694522,0.44838364225220806,-0.4332518844163652,-0.9679962516715475,-0.00939762544985212
2021-12-22,0.007514518595269922,0.39530379733005094,-0.5500036418069074,0.5391969437697378,-0.05838865399399932,-0.6195072278913653,-0.7196491319306186,0.025189155095449722
2021-12-23,0.12007103398119229,0.37508257586882104,-0.2564255193627818,0.5418946647633843,-0.9031816953359917,-1.187970122040216,0.05816900451685902,0.0542302239821395
2021-12-27,0.5256446162987407,0.3973015638498104,0.2468462466075768,0.5516922957067726,-1.4289773642962422,-0.8775445495818825,-1.294503378640586,0.061363762455206805
2021-12-28,0.37543737699037383,0.4364747005575968,0.4478948390250098,0.5569701949476357,-1.623999287289867,0.018848645046278593,-1.3272801558652771,0.036050731440924855
2021-12-29,0.39257817342517976,0.48357516431886005,0.5419000274550909,0.5636474753540669,-1.6311168757202914,-0.24787807400716974,-1.2163433714124763,0.01593187896906878
2021-12-30,0.18780225664349653,0.5227187956270237,0.44754495303790087,0.5713476187965204,-1.577282025046537,-1.4023085903258483,-1.3361046728103863,0.00537742095168503
2021-12-31,0.03722182591808874,0.5465740053019539,0.2662491711513336,0.5769254034555764,-1.6347403752848708,-1.5220711539801586,-1.5365472719921511,-0.0063965845060093285
2022-01-03,0.2636848447151957,0.5698102032494871,0.2589087001852892,0.586480532385011,-1.1836146794947076,0.4902169686615087,-1.5541963058823696,-0.011779573494534401
2022-01-04,-0.0768976211931478,0.5756021853464236,0.05204870980163226,0.5929758206168948,-0.6992304341296528,1.1041417823468533,-0.770074943045528,-0.042983874027698765
2022-01-05,-0.8909001959601642,0.5285292613462008,-0.5748429808625434,0.5895166654508562,-0.6156311227468515,-0.920361869920963,1.4385755837875045,-0.04149483238968277
2022-01-06,-1.0032041390128548,0.4425267762352705,-1.0364841750538871,0.5845946190236715,-1.2392612799507519,-1.2597521002557333,1.7902956163139976,-0.045666394138682564
2022-01-07,-1.2048383407328611,0.3234547146633232,-1.4286354948556066,0.5799640180417128,-1.5862113632592507,-0.6571612831307331,0.06951481201771378,-0.054466700465353735
2022-01-10,-1.1992224473296655,0.18862043324952316,-1.6155497518698738,0.5722946342349541,-0.6263722107418553,-0.3571881741669399,-1.3915730650367866,-0.03288016909997593
2022-01-11,-0.8281186903239854,0.06452310385209752,-1.4882269871277116,0.5687190438936891,1.436951969888771,1.0954523849839226,-0.046464553546577976,0.002495284725346103
2022-01-12,-0.6855435592444897,-0.041396543822270274,-1.272669286017271,0.5683708319193247,0.15449194542505373,-0.9842100505442388,-1.1318801377950032,-0.01851080050635301
2022-01-13,-1.3192155833862813,-0.16340686794193723,-1.4634785034248445,0.5601194825347637,0.778251513327689,-0.9789208521494113,-0.9427833461140929,-0.0010244898109822431
2022-01-14,-1.060636469885279,-0.2792002960346734,-1.3897562413660935,0.55750265629862,0.778251513327689,-0.9789208521494113,-0.9427833461140929,-0.025186763367216036
2022-01-18,-1.5619072564909082,-0.4146327095296315,-1.6226426242360619,0.552339313567904,1.992382688859333,-0.7288173280511354,-1.4016582272597684,-0.05019355628886146
2022-01-19,-1.80759687335315,-0.5718320076904921,-1.8807624268820933,0.5469375486108313,3.0186095298277773,-1.0690890914517102,-0.8734478558310923,-0.06684830664257368
2022-01-20,-2.015244320941505,-0.7491507978479501,-2.119346835409567,0.5359554473749683,1.271565096905458,-1.3708252665471123,0.009003838679822435,-0.061081802361971804
2022-01-21,-2.299593569557642,-0.9520236607591789,-2.422376520973078,0.5201965597782079,-0.591301911384674,-1.5203080878485493,-0.5721536344195085,-0.06412886608436508
2022-01-24,-2.1323372458804775,-1.1529448051771556,-2.3992323182067556,0.5042948095161186,-0.8942523571232776,-0.7376326587091814,0.15649933619093248,-0.06329603031994524
2022-01-25,-2.444122881229266,-1.3668357614789395,-2.5530331645469153,0.4818752831207529,1.074860834828278,-0.9675868555890664,0.17540901535902365,-0.04444594503076682
2022-01-26,-2.2547149901701142,-1.56869783550271,-2.410390210935967,0.4610717872302422,1.714667329374052,-0.8469427588689515,-0.7347768752650914,-0.03861314387608128
2022-01-27,-2.3490391132363606,-1.7574024182012222,-2.254363792074451,0.439196877429319,-0.5518316482705031,0.6992662385523133,-1.2365136958584402,0.023780104895289922
2022-01-28,-1.1081736411944534,-1.8756895823594273,-1.4193278898105037,0.4242683597974362,-1.4622359138711338,1.5195957229310488,-0.5015574988586354,0.0440922823778247
2022-01-31,-0.5399439297903852,-1.9107199788432208,-0.4320382169465847,0.4136434292447837,-0.6425485480837286,-1.3584838036258484,-1.0688478739013663,0.07159809868355804
2022-02-01,-0.4833429061097265,-1.8850269002852544,0.2880433029556747,0.4019202226750689,-0.21846968832917762,-1.5220711539801586,0.24348386036415115,0.07400139233039815
2022-02-02,-0.30206873013856506,-1.8093082790517996,0.8812647676186949,0.3930363660141278,-1.0784037814231635,-1.4835355656749862,2.1722711355094364,0.050072827432489087
2022-02-03,-0.9304300357328505,-1.7380257338254175,0.8286601307566219,0.38467927862938,-1.0865566554434678,-1.0848307533410781,0.09598836285304112,0.010126721916401848
2022-02-04,-0.8355672688230991,-1.6653206432723735,0.8455292015772249,0.3776525104387172,-1.5269412632386272,-1.2307874423792964,-1.042374323066039,-0.02117688163922482
2022-02-07,-0.9713796346988536,-1.600353038142569,0.7537752257061762,0.3710543442639295,-0.9013699455537019,-0.944918862468377,-0.18891746994619707,-0.01163863228375428
2022-02-08,-0.6639898527134065,-1.526237744227809,0.8622519167936629,0.3661793205432719,-0.6650660096636164,-0.1831483603180894,-0.9390014102804746,0.0021380547854596976
2022-02-09,-0.163107398146845,-1.421187710271486,1.229087553449678,0.3627061454885847,-0.340633387935005,-0.5810975728813078,-0.7927665580472373,0.005095358938215
2022-02-10,-0.7476013251376546,-1.3315549039890406,1.0462643416942563,0.35469722801853476,-0.6048900347518477,-0.9728760539838942,-0.3641471635705073,-0.029511455382072227
2022-02-11,-1.2904170548103902,-1.2901577720441426,0.47426780054431705,0.3462329445651798,-1.4172009907113585,-0.9405111971393538,-0.21917295661514274,-0.02333819504462009
2022-02-14,-1.2956008327404547,-1.2793556967604762,0.11146025557155366,0.3364829672233078,-0.908616944682861,-0.8110517697611929,-1.0764117455686026,-0.009906274100781265
2022-02-15,-0.7070153856367611,-1.255995215219487,0.2603825011957411,0.33392046805567677,-0.5680079856123764,-0.7744051808827446,-0.7864633316578736,-0.03236629201245045
2022-02-16,-0.7267807898570159,-1.2250723336448852,0.350060249489426,0.3332329887959053,-0.7890414590517335,-1.218571912753147,0.42123484454420684,-0.03611451381594255
2022-02-17,-1.2720068262152964,-1.2241843936765533,-0.006105243133405774,0.3301436642725276,-0.8987817315790022,-0.8364902953744113,-0.018730357433377767,-0.01581751254292063
2022-02-18,-1.4316594122884536,-1.2516949348755204,-0.34286498008523714,0.3284561743952309,-1.3499074273691654,-1.3094957518261354,-1.460908555319787,-0.024605955655775835
2022-02-22,-1.5738567496416245,-1.3039161094567517,-0.6358928483258426,0.32479546930998027,-1.412801026954369,-0.6265594924178021,-1.260465956138022,-0.07337493682155738
2022-02-23,-1.9247104704849807,-1.3946767652602772,-1.0929083303236895,0.32096513759197076,-1.093674243873892,-0.8871154800106182,-0.6843510641501821,-0.040756062637661294
2022-02-24,-1.1484284585622893,-1.4651609637465424,-0.8524625687264621,0.32083121961559974,-1.2590611168572048,-1.2737306960134918,-0.8961394708328015,0.0022729659595510654
2022-02-25,-0.8671882875298863,-1.5013311914524499,-0.44555475891470264,0.3234829974341445,-1.490059214099156,-1.3979009249968253,-1.2402956316920584,0.010692922119499348
2022-02-28,-0.8992286716262297,-1.513511899551548,-0.16107812564697796,0.3199741277429583,-0.9913103811745176,0.04680583656179584,1.4184052593415408,-0.00026470352165886
2022-03-01,-1.2427851273745973,-1.5301442406284111,-0.21386724284542147,0.31017058040656,0.1257627703058867,0.53051562309829,0.6506722851170449,0.047606205438929905
2022-03-02,-0.7776854952439842,-1.5217481601885996,0.08292907512036175,0.30291172697920843,-0.32989229994000113,1.9909640465462792,0.21070708313946,0.0009195792002281156
2022-03-03,-0.9891005939872732,-1.5090274269538808,0.1342124141497009,0.2928314270408873,-0.8609938075483861,0.40634539411495696,-0.3540620013475254,-0.029802206405824316
2022-03-04,-1.278579406208333,-1.511362425541895,-0.04432404554234139,0.2846082576325106,0.3531373679832581,0.07224436217501423,0.18927611341562361,-0.06360758229384855
2022-03-07,-1.7855226650930989,-1.5609199883151565,-0.6043067502345641,0.2709208226034646,-0.678524722332055,0.46666744247501424,-0.4070091030181802,-0.0491423352616257
2022-03-08,-1.8441328272019966,-1.6398670939311435,-0.9528188646164908,0.25755480754157656,0.5347005783084441,2.523535951587371,1.641539473525015,-0.03247756949783542
2022-03-09,-1.0199401923680318,-1.6880484680235759,-0.5879873937372219,0.24751025831930926,-0.30025724992968933,1.8300212953893824,-0.49777556302501724,-0.03792174419007144
2022-03-10,-1.273388057857668,-1.73066802060707,-0.5220332486092109,0.23195672003158443,-1.0182278065113948,0.42196112270920977,0.40232516537611596,-0.03799694111039831
2022-03-11,-1.5085336688202284,-1.7834951131353418,-0.6430780483813545,0.21793000369724366,-1.1467326303552365,-0.3720483029905031,1.1864465282129573,-0.019962667885674468
